0, 228, 2.7660, 0.9476, 0.0014, 0.0042, 0.0006, -0.7964
1, 228, 2.3318, 0.9512, 0.0626, 0.0025, 0.0044, 0.1194
2, 228, 2.1698, 0.9487, 0.3945, 0.1243, 0.1716, 9.3924
3, 228, 2.0197, 0.9461, 0.4504, 0.3218, 0.3503, 13.7580
4, 228, 1.9198, 0.9475, 0.4684, 0.4296, 0.4390, 14.0345
5, 228, 1.8553, 0.9475, 0.4672, 0.4490, 0.4491, 12.9217
6, 228, 1.8615, 0.9472, 0.4662, 0.4475, 0.4458, 13.2318
7, 228, 1.8020, 0.9485, 0.4784, 0.4969, 0.4803, 12.1932
8, 228, 1.7848, 0.9487, 0.4810, 0.5194, 0.4923, 12.1758
9, 228, 1.7763, 0.9488, 0.4810, 0.5215, 0.4942, 12.1136
10, 228, 1.7409, 0.9488, 0.4835, 0.5333, 0.5008, 12.1700
11, 228, 1.7321, 0.9491, 0.4877, 0.5413, 0.5065, 12.0790
12, 228, 1.7025, 0.9500, 0.4922, 0.5679, 0.5224, 12.0408
13, 228, 1.7089, 0.9493, 0.4885, 0.5576, 0.5140, 11.8056
14, 228, 1.6999, 0.9505, 0.4998, 0.5683, 0.5256, 11.7444
15, 228, 1.6809, 0.9516, 0.5072, 0.5744, 0.5347, 11.3875
16, 228, 1.6518, 0.9512, 0.5044, 0.5770, 0.5331, 11.0318
17, 228, 1.6614, 0.9517, 0.5086, 0.5855, 0.5404, 11.1846
18, 228, 1.6552, 0.9510, 0.5025, 0.5772, 0.5318, 11.0962
19, 228, 1.6278, 0.9521, 0.5122, 0.6012, 0.5492, 10.9181
20, 228, 1.6202, 0.9522, 0.5101, 0.5886, 0.5424, 10.6853
21, 228, 1.6046, 0.9519, 0.5115, 0.6020, 0.5478, 10.4668
22, 228, 1.6054, 0.9519, 0.5094, 0.5943, 0.5443, 10.5371
23, 228, 1.6004, 0.9515, 0.5051, 0.5967, 0.5428, 10.3672
24, 228, 1.6023, 0.9519, 0.5112, 0.5926, 0.5434, 10.1598
25, 228, 1.5677, 0.9519, 0.5113, 0.6030, 0.5488, 9.9218
26, 228, 1.5931, 0.9513, 0.5061, 0.5973, 0.5434, 10.0998
27, 228, 1.5660, 0.9518, 0.5107, 0.5993, 0.5461, 9.7487
28, 228, 1.5650, 0.9522, 0.5113, 0.6066, 0.5509, 9.7239
29, 228, 1.5694, 0.9523, 0.5142, 0.6067, 0.5518, 9.6048
30, 228, 1.5480, 0.9522, 0.5114, 0.6059, 0.5508, 9.4160
31, 228, 1.5285, 0.9521, 0.5111, 0.6146, 0.5544, 9.2148
32, 228, 1.5361, 0.9521, 0.5120, 0.6115, 0.5531, 9.2671
33, 228, 1.5307, 0.9525, 0.5143, 0.6155, 0.5556, 9.2953
34, 228, 1.5216, 0.9524, 0.5130, 0.6184, 0.5574, 9.1671
35, 228, 1.5036, 0.9524, 0.5158, 0.6157, 0.5568, 8.9737
36, 228, 1.4991, 0.9523, 0.5108, 0.6193, 0.5561, 8.9739
37, 228, 1.4920, 0.9527, 0.5158, 0.6248, 0.5617, 8.9023
38, 228, 1.5007, 0.9525, 0.5155, 0.6221, 0.5594, 9.1803
39, 228, 1.4791, 0.9525, 0.5158, 0.6233, 0.5604, 8.6483
40, 228, 1.4828, 0.9527, 0.5155, 0.6222, 0.5599, 8.9198
41, 228, 1.4783, 0.9530, 0.5186, 0.6238, 0.5628, 8.6999
42, 228, 1.4633, 0.9524, 0.5138, 0.6289, 0.5616, 8.5215
43, 228, 1.4662, 0.9525, 0.5146, 0.6232, 0.5595, 8.6383
44, 228, 1.4529, 0.9528, 0.5183, 0.6261, 0.5633, 8.6155
45, 228, 1.4565, 0.9531, 0.5204, 0.6292, 0.5659, 8.4360
46, 228, 1.4445, 0.9535, 0.5215, 0.6358, 0.5689, 8.5017
47, 228, 1.4536, 0.9529, 0.5174, 0.6301, 0.5649, 8.5011
48, 228, 1.4401, 0.9536, 0.5227, 0.6298, 0.5673, 8.5672
49, 228, 1.4402, 0.9529, 0.5172, 0.6267, 0.5628, 8.3689
50, 228, 1.4353, 0.9534, 0.5219, 0.6374, 0.5703, 8.4823
51, 228, 1.4326, 0.9536, 0.5243, 0.6339, 0.5701, 8.3496
52, 228, 1.4228, 0.9535, 0.5228, 0.6432, 0.5732, 8.3218
53, 228, 1.4175, 0.9536, 0.5235, 0.6357, 0.5706, 8.2337
54, 228, 1.4197, 0.9532, 0.5194, 0.6328, 0.5670, 8.3470
55, 228, 1.4447, 0.9529, 0.5177, 0.6345, 0.5664, 8.4785
56, 228, 1.4295, 0.9529, 0.5173, 0.6338, 0.5660, 8.3305
57, 228, 1.4128, 0.9532, 0.5185, 0.6297, 0.5658, 8.2792
58, 228, 1.4061, 0.9532, 0.5217, 0.6318, 0.5664, 8.2477
59, 228, 1.4032, 0.9534, 0.5250, 0.6367, 0.5709, 8.0556
60, 228, 1.3850, 0.9534, 0.5220, 0.6391, 0.5708, 8.1230
61, 228, 1.3762, 0.9539, 0.5272, 0.6437, 0.5761, 8.0771
62, 228, 1.3881, 0.9540, 0.5257, 0.6436, 0.5753, 7.9548
63, 228, 1.3729, 0.9536, 0.5222, 0.6497, 0.5753, 7.8853
64, 228, 1.3794, 0.9536, 0.5218, 0.6468, 0.5746, 8.1348
65, 228, 1.3614, 0.9534, 0.5217, 0.6402, 0.5718, 7.7175
66, 228, 1.3649, 0.9538, 0.5245, 0.6459, 0.5746, 7.8072
67, 228, 1.3617, 0.9539, 0.5253, 0.6429, 0.5750, 7.8748
68, 228, 1.3661, 0.9538, 0.5242, 0.6457, 0.5757, 7.8941
69, 228, 1.3609, 0.9538, 0.5244, 0.6476, 0.5765, 7.7838
70, 228, 1.3463, 0.9543, 0.5285, 0.6459, 0.5782, 7.8571
71, 228, 1.3490, 0.9537, 0.5252, 0.6466, 0.5761, 7.5629
72, 228, 1.3346, 0.9539, 0.5271, 0.6476, 0.5766, 7.4704
