104, 228, 1.3205, 0.9460, 0.4208, 0.2979, 0.3430, 5.9527
105, 228, 1.3081, 0.9467, 0.4319, 0.2998, 0.3485, 6.0635
106, 228, 1.3120, 0.9459, 0.4239, 0.3095, 0.3534, 6.1642
107, 228, 1.3051, 0.9460, 0.4224, 0.3085, 0.3518, 6.1905
108, 228, 1.2987, 0.9466, 0.4306, 0.3000, 0.3483, 5.6923
109, 228, 1.2918, 0.9467, 0.4303, 0.2974, 0.3465, 5.7908
110, 228, 1.2772, 0.9466, 0.4327, 0.3082, 0.3539, 5.5466
111, 228, 1.2892, 0.9473, 0.4428, 0.3102, 0.3591, 5.8019
112, 228, 1.2704, 0.9466, 0.4327, 0.3116, 0.3568, 5.7992
113, 228, 1.2960, 0.9466, 0.4301, 0.3069, 0.3530, 6.1518
114, 228, 1.2668, 0.9464, 0.4286, 0.3163, 0.3583, 5.7616
115, 228, 1.2772, 0.9466, 0.4324, 0.3157, 0.3600, 5.9279
116, 228, 1.2555, 0.9463, 0.4314, 0.3238, 0.3642, 5.8725
117, 228, 1.2618, 0.9459, 0.4292, 0.3350, 0.3708, 6.1542
118, 228, 1.2623, 0.9467, 0.4360, 0.3231, 0.3662, 5.9526
119, 228, 1.2634, 0.9469, 0.4400, 0.3361, 0.3757, 6.0280
120, 228, 1.2413, 0.9465, 0.4342, 0.3234, 0.3650, 5.3924
121, 228, 1.2557, 0.9459, 0.4314, 0.3440, 0.3783, 6.0427
122, 228, 1.2728, 0.9463, 0.4333, 0.3361, 0.3739, 5.9019
123, 228, 1.2437, 0.9463, 0.4363, 0.3502, 0.3835, 5.7394
124, 228, 1.2501, 0.9470, 0.4442, 0.3478, 0.3833, 5.7070
125, 228, 1.2463, 0.9468, 0.4418, 0.3389, 0.3781, 5.5450
126, 228, 1.2350, 0.9466, 0.4399, 0.3559, 0.3887, 5.6845
127, 228, 1.2357, 0.9466, 0.4427, 0.3528, 0.3878, 5.7715
128, 228, 1.2231, 0.9464, 0.4387, 0.3626, 0.3916, 5.4573
129, 228, 1.2349, 0.9466, 0.4411, 0.3564, 0.3886, 5.7385
130, 228, 1.2182, 0.9466, 0.4421, 0.3628, 0.3932, 5.5360
131, 228, 1.2083, 0.9464, 0.4391, 0.3566, 0.3885, 5.6360
132, 228, 1.2339, 0.9472, 0.4447, 0.3493, 0.3849, 5.7292
133, 228, 1.2311, 0.9475, 0.4502, 0.3546, 0.3914, 5.6775
134, 228, 1.2254, 0.9466, 0.4391, 0.3559, 0.3877, 5.7859
135, 228, 1.2225, 0.9466, 0.4450, 0.3821, 0.4066, 5.6950
136, 228, 1.2161, 0.9470, 0.4452, 0.3726, 0.4012, 5.3847
137, 228, 1.1983, 0.9477, 0.4529, 0.3531, 0.3918, 5.3476
138, 228, 1.2128, 0.9477, 0.4536, 0.3673, 0.4015, 5.7496
139, 228, 1.2100, 0.9476, 0.4528, 0.3710, 0.4031, 5.7543
140, 228, 1.2051, 0.9474, 0.4508, 0.3745, 0.4038, 5.1878
141, 228, 1.1908, 0.9463, 0.4431, 0.3893, 0.4094, 5.6859
142, 228, 1.1965, 0.9467, 0.4443, 0.3822, 0.4050, 5.5852
143, 228, 1.1917, 0.9468, 0.4463, 0.3857, 0.4087, 5.8031
144, 228, 1.2086, 0.9469, 0.4475, 0.3730, 0.4019, 5.4823
145, 228, 1.1884, 0.9468, 0.4459, 0.3789, 0.4046, 5.2974
146, 228, 1.1918, 0.9477, 0.4557, 0.3777, 0.4085, 5.4252
147, 228, 1.1859, 0.9471, 0.4520, 0.3946, 0.4164, 5.4792
148, 228, 1.1807, 0.9468, 0.4489, 0.3907, 0.4128, 5.3650
149, 228, 1.1660, 0.9471, 0.4493, 0.3803, 0.4068, 5.2624
150, 228, 1.1786, 0.9476, 0.4559, 0.3765, 0.4064, 5.4182
151, 228, 1.1828, 0.9470, 0.4485, 0.3790, 0.4066, 5.3655
152, 228, 1.1883, 0.9474, 0.4535, 0.3813, 0.4091, 5.2642
153, 228, 1.1776, 0.9469, 0.4493, 0.3907, 0.4130, 5.5191
154, 228, 1.1746, 0.9476, 0.4570, 0.3821, 0.4107, 5.5522
155, 228, 1.1541, 0.9468, 0.4483, 0.4007, 0.4180, 5.2367
156, 228, 1.1593, 0.9472, 0.4541, 0.4012, 0.4214, 5.3375
157, 228, 1.1552, 0.9472, 0.4537, 0.4042, 0.4228, 5.1986
158, 228, 1.1633, 0.9473, 0.4519, 0.3947, 0.4172, 5.0362
159, 228, 1.1637, 0.9477, 0.4590, 0.3910, 0.4168, 5.2912
160, 228, 1.1603, 0.9472, 0.4543, 0.4053, 0.4240, 5.3944
161, 228, 1.1746, 0.9479, 0.4619, 0.4068, 0.4273, 5.5575
162, 228, 1.1423, 0.9476, 0.4593, 0.4038, 0.4245, 5.0937
163, 228, 1.1523, 0.9475, 0.4572, 0.4110, 0.4289, 5.3434
164, 228, 1.1447, 0.9473, 0.4532, 0.4106, 0.4260, 5.2294
165, 228, 1.1269, 0.9475, 0.4581, 0.4073, 0.4266, 5.2861
166, 228, 1.1443, 0.9475, 0.4572, 0.4060, 0.4244, 5.0345
167, 228, 1.1431, 0.9476, 0.4593, 0.4063, 0.4260, 5.0474
168, 228, 1.1194, 0.9473, 0.4565, 0.4151, 0.4292, 4.9786
169, 228, 1.1368, 0.9476, 0.4585, 0.4182, 0.4323, 5.2098
170, 228, 1.1285, 0.9478, 0.4619, 0.4120, 0.4304, 5.1708
171, 228, 1.1248, 0.9476, 0.4580, 0.4123, 0.4287, 5.1523
172, 228, 1.1253, 0.9471, 0.4538, 0.4199, 0.4320, 5.0794
173, 228, 1.1130, 0.9482, 0.4653, 0.4195, 0.4366, 5.2276
174, 228, 1.1018, 0.9477, 0.4588, 0.4157, 0.4316, 4.9049
175, 228, 1.1073, 0.9481, 0.4634, 0.4216, 0.4372, 4.8670
176, 228, 1.1333, 0.9479, 0.4603, 0.4066, 0.4258, 5.0627
177, 228, 1.0939, 0.9478, 0.4624, 0.4232, 0.4372, 4.8700
178, 228, 1.1105, 0.9475, 0.4584, 0.4129, 0.4281, 5.1643
179, 228, 1.1091, 0.9480, 0.4653, 0.4211, 0.4376, 5.0713
180, 228, 1.1022, 0.9474, 0.4600, 0.4316, 0.4405, 5.0600
181, 228, 1.1004, 0.9477, 0.4610, 0.4234, 0.4378, 5.0283
182, 228, 1.1028, 0.9476, 0.4588, 0.4183, 0.4336, 5.0240
183, 228, 1.0968, 0.9484, 0.4697, 0.4320, 0.4456, 5.0492
184, 228, 1.0906, 0.9480, 0.4644, 0.4327, 0.4435, 4.8861
185, 228, 1.0934, 0.9480, 0.4657, 0.4323, 0.4430, 4.9795
186, 228, 1.0928, 0.9481, 0.4671, 0.4293, 0.4431, 4.8235
187, 228, 1.0884, 0.9486, 0.4712, 0.4363, 0.4482, 4.8618
188, 228, 1.0827, 0.9486, 0.4692, 0.4244, 0.4408, 4.8872
189, 228, 1.1001, 0.9479, 0.4627, 0.4303, 0.4418, 5.1310
190, 228, 1.1054, 0.9479, 0.4620, 0.4297, 0.4413, 5.0907
191, 228, 1.0879, 0.9477, 0.4649, 0.4512, 0.4535, 4.9597
192, 228, 1.0647, 0.9484, 0.4694, 0.4449, 0.4516, 4.8053
193, 228, 1.0661, 0.9483, 0.4693, 0.4385, 0.4483, 4.8525
194, 228, 1.0827, 0.9480, 0.4630, 0.4387, 0.4458, 4.9895
195, 228, 1.0673, 0.9481, 0.4669, 0.4476, 0.4525, 4.7902
196, 228, 1.0677, 0.9475, 0.4613, 0.4490, 0.4504, 4.8061
197, 228, 1.0820, 0.9487, 0.4726, 0.4383, 0.4505, 4.9515
198, 228, 1.1230, 0.9484, 0.4672, 0.4261, 0.4410, 5.0584
199, 228, 1.0618, 0.9483, 0.4702, 0.4444, 0.4523, 4.8074
200, 228, 1.0687, 0.9483, 0.4702, 0.4439, 0.4509, 4.9567
201, 228, 1.0806, 0.9480, 0.4658, 0.4377, 0.4466, 5.0067
202, 228, 1.0644, 0.9478, 0.4639, 0.4591, 0.4577, 4.7193
203, 228, 1.0660, 0.9481, 0.4676, 0.4481, 0.4526, 4.8542
204, 228, 1.0592, 0.9484, 0.4703, 0.4391, 0.4495, 4.6893
205, 228, 1.0662, 0.9482, 0.4706, 0.4572, 0.4595, 4.8519
206, 228, 1.0499, 0.9480, 0.4667, 0.4652, 0.4612, 4.7137
207, 228, 1.0776, 0.9491, 0.4776, 0.4403, 0.4539, 4.7274
208, 228, 1.0320, 0.9485, 0.4696, 0.4542, 0.4583, 4.6279
209, 228, 1.0506, 0.9489, 0.4759, 0.4475, 0.4558, 4.8529
210, 228, 1.0331, 0.9490, 0.4770, 0.4579, 0.4622, 4.5912
211, 228, 1.0533, 0.9487, 0.4752, 0.4487, 0.4572, 4.7529
212, 228, 1.0513, 0.9484, 0.4709, 0.4561, 0.4592, 4.7335
213, 228, 1.0459, 0.9484, 0.4708, 0.4580, 0.4600, 4.6980
214, 228, 1.0408, 0.9490, 0.4777, 0.4553, 0.4614, 4.6680
215, 228, 1.0242, 0.9485, 0.4759, 0.4654, 0.4645, 4.5863
216, 228, 1.0565, 0.9484, 0.4728, 0.4698, 0.4662, 5.0653
217, 228, 1.0307, 0.9485, 0.4721, 0.4611, 0.4620, 4.7064
218, 228, 1.0345, 0.9488, 0.4734, 0.4527, 0.4586, 4.7867
219, 228, 1.0227, 0.9486, 0.4732, 0.4600, 0.4622, 4.6117
220, 228, 1.0187, 0.9485, 0.4738, 0.4671, 0.4658, 4.7659
221, 228, 1.0117, 0.9484, 0.4726, 0.4737, 0.4694, 4.5467
222, 228, 1.0234, 0.9490, 0.4776, 0.4632, 0.4656, 4.5152
223, 228, 1.0251, 0.9481, 0.4688, 0.4697, 0.4646, 4.7612
224, 228, 1.0230, 0.9492, 0.4803, 0.4577, 0.4642, 4.5093
225, 228, 1.0185, 0.9486, 0.4747, 0.4703, 0.4676, 4.5239
226, 228, 1.0132, 0.9488, 0.4744, 0.4667, 0.4663, 4.6161
227, 228, 1.0218, 0.9494, 0.4805, 0.4650, 0.4692, 4.7361
228, 228, 1.0383, 0.9493, 0.4799, 0.4555, 0.4632, 4.7560
229, 228, 1.0192, 0.9490, 0.4800, 0.4781, 0.4740, 4.5983
230, 228, 1.0231, 0.9487, 0.4751, 0.4725, 0.4697, 4.7993
231, 228, 1.0121, 0.9489, 0.4772, 0.4760, 0.4718, 4.6912
232, 228, 1.0075, 0.9491, 0.4779, 0.4639, 0.4662, 4.4477
233, 228, 1.0004, 0.9487, 0.4758, 0.4863, 0.4769, 4.6748
234, 228, 0.9963, 0.9488, 0.4760, 0.4740, 0.4706, 4.5587
235, 228, 0.9986, 0.9489, 0.4765, 0.4741, 0.4703, 4.5402
236, 228, 1.0157, 0.9491, 0.4776, 0.4737, 0.4714, 4.5281
237, 228, 1.0009, 0.9487, 0.4744, 0.4818, 0.4736, 4.6238
238, 228, 0.9901, 0.9486, 0.4742, 0.4793, 0.4726, 4.5141
239, 228, 0.9964, 0.9494, 0.4813, 0.4793, 0.4760, 4.4908
240, 228, 0.9924, 0.9497, 0.4869, 0.4842, 0.4809, 4.3486
241, 228, 1.0030, 0.9498, 0.4868, 0.4703, 0.4742, 4.4658
242, 228, 0.9783, 0.9494, 0.4814, 0.4769, 0.4749, 4.4049
243, 228, 1.0133, 0.9488, 0.4754, 0.4791, 0.4735, 4.3733
244, 228, 0.9816, 0.9494, 0.4824, 0.4884, 0.4819, 4.4865
245, 228, 0.9941, 0.9490, 0.4774, 0.4851, 0.4773, 4.4246
246, 228, 0.9783, 0.9489, 0.4790, 0.4876, 0.4790, 4.4989
247, 228, 0.9702, 0.9495, 0.4842, 0.4832, 0.4797, 4.3024
248, 228, 0.9635, 0.9493, 0.4812, 0.4804, 0.4766, 4.2949
249, 228, 0.9695, 0.9494, 0.4837, 0.4806, 0.4770, 4.1800
250, 228, 0.9716, 0.9488, 0.4751, 0.4789, 0.4733, 4.2920
251, 228, 0.9733, 0.9492, 0.4814, 0.4909, 0.4826, 4.4199
252, 228, 0.9607, 0.9490, 0.4801, 0.4902, 0.4811, 4.3270
253, 228, 0.9605, 0.9496, 0.4842, 0.4852, 0.4800, 4.2908
254, 228, 0.9751, 0.9496, 0.4828, 0.4852, 0.4802, 4.5271
255, 228, 0.9601, 0.9495, 0.4846, 0.4955, 0.4854, 4.3490
256, 228, 0.9508, 0.9494, 0.4815, 0.4876, 0.4809, 4.1397
257, 228, 0.9312, 0.9502, 0.4902, 0.4858, 0.4838, 4.1772
258, 228, 0.9618, 0.9493, 0.4824, 0.4987, 0.4864, 4.3414
259, 228, 0.9482, 0.9496, 0.4844, 0.4849, 0.4804, 4.2647
260, 228, 0.9429, 0.9494, 0.4841, 0.4889, 0.4819, 4.1876
261, 228, 0.9549, 0.9494, 0.4820, 0.4873, 0.4803, 4.3596
262, 228, 0.9422, 0.9494, 0.4835, 0.4889, 0.4822, 4.3091
263, 228, 0.9554, 0.9488, 0.4775, 0.4944, 0.4822, 4.4458
264, 228, 0.9382, 0.9491, 0.4785, 0.4932, 0.4825, 4.1360
265, 228, 0.9372, 0.9495, 0.4824, 0.4908, 0.4821, 4.2086
266, 228, 0.9482, 0.9493, 0.4808, 0.4925, 0.4827, 4.2757
267, 228, 0.9388, 0.9497, 0.4858, 0.4942, 0.4857, 4.2376
268, 228, 0.9283, 0.9491, 0.4800, 0.5049, 0.4887, 4.0525
269, 228, 0.9435, 0.9488, 0.4780, 0.5067, 0.4875, 4.3456
270, 228, 0.9358, 0.9500, 0.4893, 0.5014, 0.4915, 4.1551
271, 228, 0.9359, 0.9499, 0.4868, 0.4962, 0.4879, 4.2893
272, 228, 0.9477, 0.9494, 0.4820, 0.4944, 0.4849, 4.4230
273, 228, 0.9193, 0.9492, 0.4818, 0.5102, 0.4922, 4.2187
274, 228, 0.9323, 0.9496, 0.4851, 0.5115, 0.4942, 4.3637
275, 228, 0.9256, 0.9495, 0.4844, 0.5040, 0.4897, 4.1692
276, 228, 0.9258, 0.9502, 0.4913, 0.4922, 0.4875, 4.0520
277, 228, 0.9370, 0.9499, 0.4877, 0.5058, 0.4927, 4.1500
278, 228, 0.9345, 0.9497, 0.4852, 0.4968, 0.4870, 4.2016
279, 228, 0.9203, 0.9492, 0.4828, 0.5126, 0.4932, 4.1251
280, 228, 0.9430, 0.9499, 0.4893, 0.5019, 0.4913, 4.2848
281, 228, 0.9200, 0.9494, 0.4820, 0.5123, 0.4935, 4.2852
282, 228, 0.9216, 0.9498, 0.4885, 0.5104, 0.4958, 4.1506
283, 228, 0.9168, 0.9500, 0.4883, 0.5031, 0.4915, 4.1106
284, 228, 0.9164, 0.9501, 0.4886, 0.5079, 0.4943, 4.0921
285, 228, 0.9340, 0.9502, 0.4907, 0.5067, 0.4949, 4.2236
286, 228, 0.9098, 0.9496, 0.4848, 0.5077, 0.4921, 4.0827
287, 228, 0.9079, 0.9498, 0.4872, 0.5197, 0.4993, 4.1255
288, 228, 0.9145, 0.9496, 0.4856, 0.5108, 0.4934, 4.0396
289, 228, 0.9017, 0.9499, 0.4880, 0.5072, 0.4936, 4.0900
290, 228, 0.9186, 0.9495, 0.4851, 0.5075, 0.4919, 3.9615
291, 228, 0.9079, 0.9503, 0.4927, 0.5062, 0.4953, 4.2236
292, 228, 0.9119, 0.9499, 0.4877, 0.5119, 0.4951, 3.9652
293, 228, 0.8924, 0.9496, 0.4857, 0.5067, 0.4923, 4.0304
294, 228, 0.8992, 0.9496, 0.4852, 0.5160, 0.4964, 4.1043
295, 228, 0.8955, 0.9499, 0.4877, 0.5086, 0.4934, 4.0045
296, 228, 0.9071, 0.9502, 0.4908, 0.4977, 0.4903, 4.1288
297, 228, 0.8841, 0.9504, 0.4935, 0.5073, 0.4953, 3.9770
298, 228, 0.9133, 0.9500, 0.4882, 0.5130, 0.4967, 4.1255
299, 228, 0.8853, 0.9499, 0.4886, 0.5214, 0.5009, 3.9973
300, 228, 0.8759, 0.9502, 0.4918, 0.5103, 0.4961, 3.9657
301, 228, 0.8948, 0.9501, 0.4916, 0.5177, 0.5008, 4.0974
302, 228, 0.9077, 0.9505, 0.4954, 0.5143, 0.5009, 4.1335
303, 228, 0.8862, 0.9503, 0.4914, 0.5139, 0.4991, 3.9155
304, 228, 0.8822, 0.9502, 0.4910, 0.5205, 0.5018, 4.0051
305, 228, 0.8899, 0.9505, 0.4922, 0.5131, 0.4990, 4.0502
306, 228, 0.8849, 0.9498, 0.4876, 0.5201, 0.4996, 4.0918
307, 228, 0.8906, 0.9502, 0.4895, 0.5107, 0.4965, 4.0162
308, 228, 0.8886, 0.9502, 0.4899, 0.5082, 0.4957, 4.0058
309, 228, 0.8752, 0.9507, 0.4953, 0.5080, 0.4977, 3.7618
310, 228, 0.8661, 0.9501, 0.4914, 0.5206, 0.5012, 3.8599
311, 228, 0.8879, 0.9505, 0.4949, 0.5286, 0.5080, 4.0570
312, 228, 0.8712, 0.9503, 0.4923, 0.5253, 0.5048, 3.8728
313, 228, 0.8757, 0.9505, 0.4947, 0.5329, 0.5096, 3.9562
314, 228, 0.8522, 0.9501, 0.4906, 0.5289, 0.5054, 3.8177
315, 228, 0.8720, 0.9507, 0.4946, 0.5292, 0.5078, 3.9891
316, 228, 0.8759, 0.9503, 0.4919, 0.5329, 0.5087, 3.8589
317, 228, 0.8681, 0.9504, 0.4928, 0.5242, 0.5045, 4.0145
318, 228, 0.8550, 0.9507, 0.4953, 0.5245, 0.5058, 3.8530
319, 228, 0.8632, 0.9498, 0.4875, 0.5235, 0.5012, 3.7482
320, 228, 0.8669, 0.9507, 0.4944, 0.5271, 0.5065, 4.0078
321, 228, 0.8584, 0.9504, 0.4924, 0.5228, 0.5040, 3.7712
322, 228, 0.8582, 0.9501, 0.4902, 0.5262, 0.5044, 3.8056
323, 228, 0.8601, 0.9503, 0.4911, 0.5185, 0.5011, 3.8389
324, 228, 0.8540, 0.9502, 0.4917, 0.5244, 0.5034, 3.7575
325, 228, 0.8484, 0.9503, 0.4921, 0.5311, 0.5071, 3.7139
326, 228, 0.8632, 0.9502, 0.4897, 0.5306, 0.5063, 3.9306
327, 228, 0.8424, 0.9500, 0.4899, 0.5312, 0.5064, 3.8348
328, 228, 0.8509, 0.9496, 0.4853, 0.5308, 0.5038, 3.8340
329, 228, 0.8447, 0.9507, 0.4966, 0.5302, 0.5097, 3.8075
330, 228, 0.8548, 0.9506, 0.4942, 0.5294, 0.5076, 3.8129
331, 228, 0.8471, 0.9509, 0.4974, 0.5283, 0.5087, 3.8814
332, 228, 0.8495, 0.9506, 0.4955, 0.5333, 0.5103, 3.9702
333, 228, 0.8431, 0.9507, 0.4953, 0.5248, 0.5055, 3.7471
334, 228, 0.8539, 0.9507, 0.4972, 0.5271, 0.5078, 3.8287
335, 228, 0.8440, 0.9503, 0.4914, 0.5300, 0.5061, 3.8002
336, 228, 0.8384, 0.9509, 0.4974, 0.5289, 0.5093, 3.7847
337, 228, 0.8385, 0.9509, 0.4984, 0.5382, 0.5141, 3.7826
338, 228, 0.8470, 0.9508, 0.4970, 0.5257, 0.5067, 3.8295
339, 228, 0.8348, 0.9509, 0.4981, 0.5265, 0.5079, 3.7805
340, 228, 0.8402, 0.9508, 0.4972, 0.5245, 0.5065, 3.7884
